15075188	668	674	Chemical	D012964	TaggerOne
15075188	2017	2023	Chemical	D012964	TaggerOne
15075188	1612	1620	Chemical	D049971	TaggerOne
15075188	411	417	Chemical	D012964	TaggerOne
15075188	1734	1736	Chemical	D012964	TaggerOne
15075188	633	648	Disease	D034141	TaggerOne
15075188	334	336	Chemical	D012964	TaggerOne
15075188	102	120	Disease	D009404	TaggerOne
15075188	700	707	Disease	D001201	TaggerOne
15075188	1578	1581	Chemical	D002713	TaggerOne
15075188	130	148	Disease	D009404	TaggerOne
15075188	1413	1416	Chemical	D011692	TaggerOne
15075188	1573	1574	Chemical	D011188	TaggerOne
15075188	1567	1569	Chemical	D012964	TaggerOne
15075188	266	272	Chemical	D012964	TaggerOne
15075188	2062	2080	Disease	D009404	TaggerOne
15075188	206	211	Disease	D004487	TaggerOne
15075188	1531	1533	Chemical	D012964	TaggerOne
15075188	2131	2133	Chemical	D012964	TaggerOne
15075188	2050	2053	Chemical	D011692	TaggerOne
15075188	173	179	Chemical	D012964	TaggerOne
15075188	620	631	Disease	D011507	TaggerOne
15075188	68	93	Chemical	D011692	TaggerOne
15075188	503	506	Chemical	D011692	TaggerOne
15075188	2183	2189	Chemical	D012964	TaggerOne
9382023	29	39	Chemical	D004280	TaggerOne
9382023	397	407	Chemical	D004280	TaggerOne
9382023	0	12	Disease	D006973	TaggerOne
9382023	328	340	Disease	D006973	TaggerOne
9382023	124	136	Disease	D006973	TaggerOne
9382023	73	87	Chemical	D004280	TaggerOne
2334618	660	666	Disease	D001049	TaggerOne
2334618	733	741	Chemical	D009020	TaggerOne
2334618	789	805	Disease	D013610	TaggerOne
2334618	59	67	Chemical	D009020	TaggerOne
2334618	237	245	Chemical	D009020	TaggerOne
2334618	129	161	Disease	D019106	TaggerOne
2334618	881	889	Chemical	D009020	TaggerOne
2334618	829	854	Disease	D018879	TaggerOne
2334618	458	472	Chemical	D002245	TaggerOne
2334618	331	342	Chemical	D002045	TaggerOne
18945509	733	746	Chemical	D005905	TaggerOne
18945509	8	31	Disease	D003324	TaggerOne
18945509	1079	1092	Chemical	D005905	TaggerOne
18945509	373	376	Disease	D003324	TaggerOne
18945509	965	975	Chemical	D005907	TaggerOne
18945509	1096	1105	Chemical	D005913	TaggerOne
18945509	275	283	Disease	D003920	TaggerOne
18945509	334	342	Disease	D003920	TaggerOne
18945509	1143	1146	Disease	D003324	TaggerOne
18945509	455	458	Disease	D003324	TaggerOne
18945509	919	930	Chemical	C057619	TaggerOne
18945509	578	581	Disease	D003324	TaggerOne
18945509	1065	1073	Disease	D003920	TaggerOne
18945509	1164	1174	Chemical	D005907	TaggerOne
18945509	1178	1189	Chemical	C057619	TaggerOne
18945509	201	224	Disease	D003324	TaggerOne
18945509	640	643	Disease	D003324	TaggerOne
18945509	779	788	Chemical	D005913	TaggerOne
18945509	104	112	Disease	D003920	TaggerOne
18945509	854	863	Chemical	D008687	TaggerOne
18945509	475	483	Disease	D003920	TaggerOne
18945509	226	229	Disease	D003324	TaggerOne
10193204	775	778	Chemical	C060802	TaggerOne
10193204	767	770	Chemical	C009438	TaggerOne
10193204	414	431	Disease	D001778	TaggerOne
10193204	121	124	Chemical	C009438	TaggerOne
10193204	595	615	Chemical	D001241	TaggerOne
10193204	130	143	Chemical	C060802	TaggerOne
10193204	291	294	Chemical	C009438	TaggerOne
10193204	503	506	Chemical	C009438	TaggerOne
10193204	706	727	Disease	D001791	TaggerOne
10193204	145	148	Chemical	C060802	TaggerOne
10193204	841	844	Chemical	C009438	TaggerOne
10193204	86	106	Disease	D001791	TaggerOne
10193204	617	620	Chemical	D001241	TaggerOne
10193204	299	302	Chemical	C060802	TaggerOne
10193204	27	40	Chemical	C060802	TaggerOne
10193204	108	119	Chemical	C009438	TaggerOne
10193204	57	67	Disease	D013927	TaggerOne
10193204	1082	1085	Chemical	C009438	TaggerOne
10193204	11	22	Chemical	C009438	TaggerOne
10193204	359	370	Chemical	D004837	TaggerOne
10193204	1090	1093	Chemical	C060802	TaggerOne
10193204	323	333	Disease	D013927	TaggerOne
10193204	195	216	Chemical	D044182	TaggerOne
10193204	389	409	Disease	D001791	TaggerOne
10193204	372	374	Chemical	D004837	TaggerOne
10193204	849	852	Chemical	C060802	TaggerOne
10193204	548	558	Disease	D013927	TaggerOne
10193204	511	514	Chemical	C060802	TaggerOne
8480959	1525	1533	Disease	D009135	TaggerOne
8480959	398	408	Chemical	D008148	TaggerOne
8480959	174	194	Disease	D006937	TaggerOne
8480959	1252	1263	Chemical	D002784	TaggerOne
8480959	764	777	Chemical	D014280	TaggerOne
8480959	29	39	Chemical	D008148	TaggerOne
8480959	1045	1058	Chemical	D014280	TaggerOne
8480959	240	250	Chemical	D008148	TaggerOne
8480959	1016	1027	Chemical	D002784	TaggerOne
8480959	1093	1104	Chemical	D002784	TaggerOne
8480959	1710	1720	Chemical	D008148	TaggerOne
8480959	1830	1840	Chemical	D008148	TaggerOne
8480959	1163	1173	Chemical	D008148	TaggerOne
8480959	747	758	Chemical	D002784	TaggerOne
8480959	68	88	Disease	D006937	TaggerOne
8480959	1210	1221	Chemical	D002784	TaggerOne
8480959	1854	1864	Chemical	D008148	TaggerOne
8480959	901	911	Chemical	D008148	TaggerOne
8480959	1937	1957	Disease	D006937	TaggerOne
8480959	140	150	Chemical	D008148	TaggerOne
8480959	1567	1575	Chemical	D003401	TaggerOne
3115150	646	662	Chemical	D002707	TaggerOne
3115150	52	67	Disease	D009127	TaggerOne
3115150	867	877	Chemical	D015760	TaggerOne
3115150	375	383	Disease	D009127	TaggerOne
3115150	542	552	Chemical	D015760	TaggerOne
3115150	471	481	Chemical	D007650	TaggerOne
3115150	1604	1626	Disease	D012131	TaggerOne
3115150	813	823	Chemical	D007650	TaggerOne
3115150	0	10	Chemical	D007650	TaggerOne
3115150	781	789	Disease	D009127	TaggerOne
3115150	137	146	Chemical	D012701	TaggerOne
3115150	725	733	Disease	D009127	TaggerOne
3115150	1237	1252	Disease	D009127	TaggerOne
3115150	1009	1019	Chemical	D007650	TaggerOne
3115150	972	982	Chemical	D015760	TaggerOne
3115150	1402	1411	Chemical	D012701	TaggerOne
3115150	1479	1487	Disease	D009127	TaggerOne
3115150	1156	1166	Chemical	D007650	TaggerOne
3115150	272	282	Chemical	D015760	TaggerOne
3115150	197	212	Disease	D009127	TaggerOne
3115150	33	43	Chemical	D015760	TaggerOne
3115150	1024	1034	Chemical	D015760	TaggerOne
3115150	746	756	Chemical	D015760	TaggerOne
3115150	96	106	Chemical	D007650	TaggerOne
10225068	389	399	Chemical	D008012	TaggerOne
10225068	883	904	Disease	D009461	TaggerOne
10225068	0	21	Disease	D011128	TaggerOne
10225068	641	654	Disease	D020258	TaggerOne
10225068	935	945	Chemical	D008012	TaggerOne
10225068	103	124	Disease	D011128	TaggerOne
10225068	66	76	Chemical	D008012	TaggerOne
10225068	198	219	Disease	D011128	TaggerOne
10225068	672	682	Chemical	D008012	TaggerOne
10225068	713	726	Disease	D020258	TaggerOne
10225068	538	548	Chemical	D008012	TaggerOne
1687392	441	450	Disease	D002375	TaggerOne
1687392	480	489	Chemical	D015647	TaggerOne
1687392	106	114	Chemical	D004298	TaggerOne
1687392	339	351	Chemical	D005476	TaggerOne
1687392	296	305	Chemical	D013469	TaggerOne
1687392	268	277	Chemical	C534628	TaggerOne
1687392	505	515	Chemical	D019257	TaggerOne
1687392	565	574	Chemical	C534628	TaggerOne
1687392	416	425	Chemical	D013469	TaggerOne
1687392	356	365	Chemical	D013469	TaggerOne
1687392	219	227	Chemical	D004298	TaggerOne
1687392	314	323	Disease	D002375	TaggerOne
1687392	239	251	Chemical	D005476	TaggerOne
1687392	59	68	Disease	D002375	TaggerOne
1687392	578	587	Chemical	D013469	TaggerOne
1687392	530	539	Disease	D002375	TaggerOne
1687392	160	168	Chemical	D004298	TaggerOne
1687392	701	709	Chemical	D004298	TaggerOne
1687392	607	616	Chemical	D015647	TaggerOne
1687392	401	410	Chemical	C534628	TaggerOne
1687392	190	199	Disease	D002375	TaggerOne
1687392	622	632	Chemical	D019257	TaggerOne
1687392	680	689	Disease	D002375	TaggerOne
1687392	799	808	Disease	D002375	TaggerOne
1687392	551	563	Chemical	D005476	TaggerOne
1687392	85	94	Disease	D002375	TaggerOne
1687392	29	37	Chemical	D004298	TaggerOne
7843916	146	165	Disease	D009798	TaggerOne
7843916	0	13	Chemical	D003907	TaggerOne
7843916	2058	2065	Chemical	D013256	TaggerOne
7843916	1982	2001	Disease	D009798	TaggerOne
7843916	1175	1188	Chemical	D003907	TaggerOne
7843916	2193	2212	Disease	D005902	TaggerOne
7843916	1014	1027	Chemical	D003907	TaggerOne
7843916	2317	2325	Disease	D005901	TaggerOne
7843916	1890	1903	Chemical	D003907	TaggerOne
7843916	1369	1381	Disease	D006973	TaggerOne
7843916	1097	1110	Chemical	D003907	TaggerOne
7843916	2180	2188	Disease	D005901	TaggerOne
7843916	2030	2043	Chemical	D003907	TaggerOne
7843916	1822	1835	Chemical	D003907	TaggerOne
7843916	22	41	Disease	D009798	TaggerOne
7843916	1696	1709	Chemical	D003907	TaggerOne
7843916	170	193	Disease	D005901	TaggerOne
7843916	665	678	Chemical	D003907	TaggerOne
7843916	2330	2357	Disease	D005902	TaggerOne
7843916	1347	1360	Chemical	D003907	TaggerOne
24459006	23	38	Disease	D000380	TaggerOne
24459006	119	134	Disease	D000380	TaggerOne
24459006	96	107	Chemical	D015725	TaggerOne
24459006	305	316	Chemical	D015725	TaggerOne
24459006	673	684	Chemical	D015725	TaggerOne
24459006	407	423	Disease	D006402	TaggerOne
24459006	619	635	Disease	D013921	TaggerOne
24459006	43	59	Disease	D013921	TaggerOne
24459006	890	901	Chemical	D015725	TaggerOne
24459006	599	614	Disease	D000380	TaggerOne
24459006	0	11	Chemical	D015725	TaggerOne
24459006	140	156	Disease	D013921	TaggerOne
23666265	225	228	Chemical	D003520	TaggerOne
23666265	1501	1506	Disease	D004487	TaggerOne
23666265	207	223	Chemical	D003520	TaggerOne
23666265	62	78	Chemical	D003520	TaggerOne
23666265	1106	1110	Disease	D010146	TaggerOne
23666265	658	665	Chemical	D013498	TaggerOne
23666265	1776	1779	Chemical	D003520	TaggerOne
23666265	238	246	Disease	D003556	TaggerOne
23666265	739	742	Chemical	D003520	TaggerOne
23666265	87	95	Disease	D003556	TaggerOne
23666265	692	696	Disease	D010146	TaggerOne
23666265	1053	1069	Chemical	D003520	TaggerOne
23666265	493	496	Chemical	D003520	TaggerOne
23666265	573	576	Chemical	D003520	TaggerOne
23666265	1788	1796	Disease	D003556	TaggerOne
23666265	670	678	Chemical	C079014	TaggerOne
11391224	1255	1262	Chemical	D003042	TaggerOne
11391224	705	716	Disease	D007674	TaggerOne
11391224	1681	1696	Disease	D007674	TaggerOne
11391224	1147	1173	Disease	D057049	TaggerOne
11391224	1548	1550	Disease	D007674	TaggerOne
11391224	882	894	Disease	D006973	TaggerOne
11391224	1123	1145	Disease	D006974	TaggerOne
11391224	1231	1249	Disease	D005921	TaggerOne
11391224	1175	1190	Disease	D008181	TaggerOne
11391224	1750	1752	Disease	D007674	TaggerOne
11391224	207	232	Disease	D007674	TaggerOne
11391224	1271	1290	Disease	D058186	TaggerOne
11391224	844	870	Disease	D057049	TaggerOne
11391224	234	236	Disease	D007674	TaggerOne
11391224	79	93	Disease	D007674	TaggerOne
11391224	1343	1356	Disease	D051437	TaggerOne
11391224	607	609	Disease	D007674	TaggerOne
11391224	1043	1045	Disease	D007674	TaggerOne
11391224	807	823	Disease	D007674	TaggerOne
11391224	1372	1383	Disease	D011507	TaggerOne
11391224	1192	1218	Disease	D011695	TaggerOne
11391224	1809	1827	Disease	D007154	TaggerOne
11391224	1324	1326	Disease	D007674	TaggerOne
11391224	667	685	Disease	D005921	TaggerOne
11391224	998	1000	Disease	D007674	TaggerOne
11391224	1631	1633	Disease	D007674	TaggerOne
11391224	902	924	Disease	D009395	TaggerOne
11391224	930	952	Disease	D007683	TaggerOne
1545575	561	577	Chemical	D003520	TaggerOne
1545575	1003	1023	Disease	D003556	TaggerOne
1545575	510	515	Chemical	D015080	TaggerOne
1545575	761	766	Chemical	D015080	TaggerOne
1545575	63	83	Disease	D003556	TaggerOne
1545575	680	700	Disease	D003556	TaggerOne
1545575	135	151	Chemical	D003520	TaggerOne
1545575	590	610	Disease	D003556	TaggerOne
1545575	839	859	Disease	D003556	TaggerOne
1545575	0	20	Disease	D003556	TaggerOne
20080419	858	867	Disease	D004827	TaggerOne
20080419	1197	1206	Disease	D004827	TaggerOne
20080419	1403	1416	Disease	D009410	TaggerOne
20080419	450	452	Disease	D013226	TaggerOne
20080419	477	485	Disease	D012640	TaggerOne
20080419	142	150	Disease	D004827	TaggerOne
20080419	263	271	Disease	D004827	TaggerOne
20080419	880	888	Disease	D012640	TaggerOne
20080419	430	448	Disease	D013226	TaggerOne
20080419	946	955	Disease	D004827	TaggerOne
20080419	14	22	Disease	D012640	TaggerOne
20080419	655	664	Disease	D004827	TaggerOne
20080419	677	685	Disease	D012640	TaggerOne
20080419	1386	1394	Disease	D012640	TaggerOne
20080419	584	593	Disease	D004827	TaggerOne
20080419	1296	1305	Disease	D004827	TaggerOne
20080419	283	294	Chemical	D010862	TaggerOne
20080419	522	529	Disease	D012640	TaggerOne
16787750	764	767	Chemical	D014635	TaggerOne
16787750	448	462	Disease	D001927	TaggerOne
16787750	467	489	Disease	D003244	TaggerOne
16787750	640	643	Chemical	D014635	TaggerOne
16787750	164	167	Chemical	D014635	TaggerOne
16787750	368	382	Disease	D056486	TaggerOne
16787750	331	354	Disease	D001855	TaggerOne
16787750	22	36	Disease	D001927	TaggerOne
16787750	0	13	Chemical	D014635	TaggerOne
16787750	387	390	Chemical	D014635	TaggerOne
16787750	779	793	Disease	D001927	TaggerOne
16787750	109	112	Chemical	D014635	TaggerOne
16787750	436	439	Chemical	D014635	TaggerOne
16787750	661	675	Disease	D001927	TaggerOne
16787750	304	329	Disease	D006470	TaggerOne
16787750	356	359	Chemical	D014635	TaggerOne
16787750	577	591	Disease	D022124	TaggerOne
16787750	149	162	Chemical	D014635	TaggerOne
16787750	542	549	Disease	D012640	TaggerOne
16787750	399	413	Disease	D001927	TaggerOne
7582165	244	253	Disease	D014581	TaggerOne
7582165	277	291	Disease	D003231	TaggerOne
7582165	1055	1068	Chemical	D010248	TaggerOne
7582165	577	592	Chemical	D000305	TaggerOne
7582165	29	44	Chemical	D000305	TaggerOne
7582165	7	15	Disease	D004342	TaggerOne
7582165	139	152	Chemical	D003907	TaggerOne
7582165	1177	1193	Disease	D004342	TaggerOne
7582165	1387	1394	Disease	D004342	TaggerOne
7582165	1149	1162	Chemical	D010248	TaggerOne
7582165	672	685	Chemical	D010248	TaggerOne
7582165	973	988	Chemical	D000305	TaggerOne
7582165	1405	1418	Chemical	D010248	TaggerOne
7582165	111	124	Chemical	D010248	TaggerOne
6687006	570	583	Chemical	D009638	TaggerOne
6687006	639	649	Disease	D020258	TaggerOne
6687006	142	171	Chemical	D009638	TaggerOne
6687006	397	408	Chemical	D000661	TaggerOne
6687006	256	269	Disease	D006948	TaggerOne
6687006	212	225	Chemical	D000661	TaggerOne
6687006	281	294	Chemical	D000661	TaggerOne
6687006	491	502	Chemical	D000661	TaggerOne
6687006	660	664	Chemical	C012102	TaggerOne
6687006	528	532	Chemical	C012102	TaggerOne
6687006	789	800	Chemical	D000661	TaggerOne
6687006	607	618	Chemical	D003891	TaggerOne
6687006	95	106	Chemical	D000661	TaggerOne
6687006	503	516	Disease	D006948	TaggerOne
10342929	0	10	Disease	D000799	TaggerOne
10342929	18	32	Chemical	D000806	TaggerOne
10342929	114	125	Chemical	D000809	TaggerOne
10342929	96	106	Disease	D000799	TaggerOne
9209318	1498	1522	Disease	D009190	TaggerOne
9209318	1129	1152	Disease	D007947	TaggerOne
9209318	1310	1329	Disease	D001855	TaggerOne
9209318	454	457	Chemical	D015215	TaggerOne
9209318	1347	1350	Chemical	D015215	TaggerOne
9209318	144	147	Chemical	D015215	TaggerOne
9209318	839	863	Disease	D009190	TaggerOne
9209318	78	81	Chemical	D015215	TaggerOne
9209318	430	432	Chemical	D002118	TaggerOne
9209318	1171	1207	Disease	D001855	TaggerOne
9209318	232	235	Chemical	D015215	TaggerOne
9209318	865	868	Disease	D009190	TaggerOne
9209318	263	272	Chemical	D013936	TaggerOne
9209318	1046	1066	Disease	D001855	TaggerOne
9209318	293	302	Chemical	D010710	TaggerOne
9209318	48	51	Chemical	D015215	TaggerOne
9209318	1001	1031	Disease	D009190	TaggerOne
9209318	1214	1233	Disease	D001855	TaggerOne
9209318	96	113	Disease	D000748	TaggerOne
9209318	944	971	Disease	D009190	TaggerOne
9209318	1251	1288	Disease	D009190	TaggerOne
9209318	596	599	Chemical	D015215	TaggerOne
9209318	791	807	Disease	D013921	TaggerOne
9209318	62	76	Disease	D009190	TaggerOne
9209318	32	46	Chemical	D015215	TaggerOne
9209318	117	121	Disease	D000163	TaggerOne
9209318	1290	1303	Disease	D006486	TaggerOne
17721298	447	461	Disease	D003320	TaggerOne
17721298	1287	1302	Disease	D019966	TaggerOne
17721298	639	668	Disease	D019966	TaggerOne
17721298	43	56	Chemical	D016578	TaggerOne
17721298	161	167	Disease	D014456	TaggerOne
17721298	1089	1099	Disease	D007239	TaggerOne
17721298	1003	1013	Disease	D019966	TaggerOne
17721298	123	133	Disease	D019966	TaggerOne
17721298	987	1001	Disease	D003320	TaggerOne
17721298	0	14	Disease	D003320	TaggerOne
17721298	379	393	Disease	D003320	TaggerOne
17721298	410	423	Chemical	D016578	TaggerOne
17721298	283	293	Disease	D019966	TaggerOne
17721298	92	106	Disease	D003320	TaggerOne
17721298	778	788	Disease	D007239	TaggerOne
17721298	252	266	Disease	D003320	TaggerOne
17721298	933	940	Chemical	D003042	TaggerOne
11431197	25	47	Disease	D009395	TaggerOne
11431197	0	10	Chemical	D011899	TaggerOne
11431197	226	248	Disease	D009395	TaggerOne
11431197	80	90	Chemical	D011899	TaggerOne
11431197	370	392	Disease	D009395	TaggerOne
11431197	345	355	Chemical	D011899	TaggerOne
14748761	311	314	Chemical	C030852	TaggerOne
14748761	652	658	Disease	D003643	TaggerOne
14748761	1132	1146	Chemical	D018943	TaggerOne
14748761	1099	1110	Disease	D066126	TaggerOne
14748761	777	780	Chemical	C030852	TaggerOne
14748761	966	969	Chemical	C030852	TaggerOne
14748761	1548	1551	Chemical	C030852	TaggerOne
14748761	1118	1130	Chemical	D005472	TaggerOne
14748761	378	390	Disease	D009369	TaggerOne
14748761	429	432	Chemical	C030852	TaggerOne
14748761	1148	1159	Chemical	C056507	TaggerOne
14748761	150	153	Chemical	C030852	TaggerOne
14748761	137	148	Chemical	C030852	TaggerOne
14748761	1084	1087	Chemical	D014751	TaggerOne
14748761	470	476	Disease	D009369	TaggerOne
14748761	1161	1164	Chemical	C056507	TaggerOne
14748761	0	11	Chemical	C030852	TaggerOne
14748761	1422	1433	Chemical	C030852	TaggerOne
14748761	1073	1082	Chemical	D014751	TaggerOne
14748761	1039	1042	Chemical	C030852	TaggerOne
14748761	1404	1420	Disease	D006331	TaggerOne
14748761	685	691	Disease	D003643	TaggerOne
14748761	845	848	Chemical	C030852	TaggerOne
4082466	0	8	Chemical	D009020	TaggerOne
4082466	188	196	Chemical	D009020	TaggerOne
4082466	85	93	Disease	D012640	TaggerOne
4082466	369	377	Chemical	D009020	TaggerOne
4082466	536	544	Chemical	D009020	TaggerOne
4082466	641	649	Chemical	D009020	TaggerOne
4082466	334	342	Disease	D012640	TaggerOne
4082466	453	461	Disease	D012640	TaggerOne
4082466	127	143	Chemical	D009020	TaggerOne
4082466	163	172	Disease	D000699	TaggerOne
4082466	485	496	Disease	D012640	TaggerOne
4082466	17	25	Disease	D012640	TaggerOne
10579464	145	159	Chemical	C096759	TaggerOne
10579464	639	646	Chemical	C121249	TaggerOne
10579464	1157	1168	Chemical	D001058	TaggerOne
10579464	467	474	Chemical	C121249	TaggerOne
10579464	12	20	Chemical	D004298	TaggerOne
10579464	708	723	Chemical	D008694	TaggerOne
10579464	1235	1238	Chemical	D010622	TaggerOne
10579464	725	728	Chemical	D008694	TaggerOne
10579464	773	776	Chemical	D008694	TaggerOne
10579464	344	351	Chemical	C121249	TaggerOne
10579464	568	572	Chemical	D012701	TaggerOne
10579464	651	660	Chemical	D003024	TaggerOne
10579464	126	143	Chemical	C524042	TaggerOne
10579464	739	746	Chemical	C121249	TaggerOne
10579464	98	105	Chemical	C121249	TaggerOne
10579464	901	908	Chemical	C121249	TaggerOne
10579464	520	528	Chemical	D004298	TaggerOne
10579464	557	566	Chemical	D012701	TaggerOne
10579464	1182	1191	Chemical	D003024	TaggerOne
10579464	390	398	Chemical	D004298	TaggerOne
10579464	683	696	Disease	D006948	TaggerOne
10579464	174	188	Chemical	C455824	TaggerOne
10579464	1220	1233	Chemical	D010622	TaggerOne
10579464	945	954	Disease	D002375	TaggerOne
10579464	1170	1177	Chemical	C121249	TaggerOne
10579464	251	259	Chemical	D004298	TaggerOne
10579464	45	52	Chemical	C121249	TaggerOne
10579464	1048	1055	Chemical	C121249	TaggerOne
10579464	1060	1069	Chemical	D003024	TaggerOne
10579464	751	760	Chemical	D003024	TaggerOne
10579464	444	452	Chemical	D004298	TaggerOne
10579464	913	922	Chemical	D003024	TaggerOne
10579464	190	212	Chemical	C548618	TaggerOne
10579464	1333	1340	Chemical	C121249	TaggerOne
19419794	981	992	Disease	D004409	TaggerOne
19419794	360	366	Chemical	D016627	TaggerOne
19419794	739	757	Chemical	C005177	TaggerOne
19419794	415	417	Chemical	C055943	TaggerOne
19419794	324	326	Chemical	C055943	TaggerOne
19419794	1123	1129	Chemical	D007980	TaggerOne
19419794	300	318	Chemical	C005177	TaggerOne
19419794	271	277	Chemical	D016627	TaggerOne
19419794	107	122	Chemical	D002186	TaggerOne
19419794	27	44	Chemical	D016627	TaggerOne
19419794	79	90	Disease	D004409	TaggerOne
19419794	966	972	Chemical	D007980	TaggerOne
19419794	451	453	Chemical	D004298	TaggerOne
19419794	1138	1149	Disease	D004409	TaggerOne
19419794	793	804	Disease	D004409	TaggerOne
19419794	476	480	Chemical	C029992	TaggerOne
19419794	188	201	Chemical	C029992	TaggerOne
19419794	870	881	Chemical	D002186	TaggerOne
